date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2018:31:13%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/falcon.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/falcon.13.delayed	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2018:31:13%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/boat.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/boat.14.delayed	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2018:31:14%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/jet.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/jet.15.delayed	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:22	14867480/14867480	---M--	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2016:27:00%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/112.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/112.html	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2018:31:23%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/apple-touch-icon.png	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/apple-touch-icon.17.delayed	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:24	155758/155758	---M-Z	200	added ('OK')	text/css	etag:%221550076050%22	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/css/bootstrap.min.css	C:/My%20Web%20Sites/arcam/stackpath.bootstrapcdn.com/bootstrap/4.3.1/css/bootstrap.min.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:27	445/445	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Aug%202020%2018:31:24%20GMT	http://fast.fonts.net/cssapi/175a63a1-3f26-476a-ab32-4e21cbdb8be2.css	C:/My%20Web%20Sites/arcam/fast.fonts.net/cssapi/175a63a1-3f26-476a-ab32-4e21cbdb8be2.19.delayed	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:27	15196/15196	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:40%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/bower_components/select2/dist/css/select2.min.css	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/bower_components/select2/dist/css/select2.min.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:28	8163/8163	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:40%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/bower_components/bootstrap-daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/bower_components/bootstrap-daterangepicker/daterangepicker.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:28	12587/12587	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:40%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/bower_components/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/bower_components/dropzone/dist/dropzone.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:29	4188/4188	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:40%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/bower_components/datatables.net-bs/css/dataTables.bootstrap.min.css	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/bower_components/datatables.net-bs/css/dataTables.bootstrap.min.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:30	15362/15362	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:40%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/bower_components/fullcalendar/dist/fullcalendar.min.css	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/bower_components/fullcalendar/dist/fullcalendar.min.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:30	3473312/3473312	---M--	200	added ('OK')	text/html	date:Sun,%2012%20Jul%202020%2017:53:46%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/house.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/house.html	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:30	4412/4412	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:40%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/bower_components/perfect-scrollbar/css/perfect-scrollbar.min.css	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/bower_components/perfect-scrollbar/css/perfect-scrollbar.min.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:31	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/arcam/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:32	23236068/23236068	---M--	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2018:10:27%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/115.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/115.html	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:34	338590/338590	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Feb%202020%2002:07:41%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/css/main.css?version=2.6	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/css/mainae04.css	(from https://demo.zeanex.com/markerlessWebAR/admin/index.php)
13:31:45	14867480/14867480	---M--	200	added ('OK')	text/html	date:Sat,%2029%20Aug%202020%2016:20:06%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/androidModels/11.glb	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/androidModels/11.html	(from https://demo.zeanex.com/markerlessWebAR/)
13:31:47	3836/3836	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202020%2002:07:41%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/img/bg-pattern2.png	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/img/bg-pattern2.png	(from https://demo.zeanex.com/markerlessWebAR/admin/css/main.css?version=2.6)
13:31:47	4249/4249	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202020%2002:07:41%20GMT	https://demo.zeanex.com/markerlessWebAR/admin/img/bg-pattern.png	C:/My%20Web%20Sites/arcam/demo.zeanex.com/markerlessWebAR/admin/img/bg-pattern.png	(from https://demo.zeanex.com/markerlessWebAR/admin/css/main.css?version=2.6)
